Player Name,Number_Identifier,games_played,goals,assists,points,Points.Per.Game,Hall.Of.Famer,X100..Games..Player.,X500..Games..Player.,X1000..Games..Player.,X500..Points,X1000..Points,Top15Pick,Cluster
Dave Langevin,10225,513,12,107,119,0.231968811,0,1,1,0,0,0,0,4
Jujhar Khaira,1999,285,27,39,66,0.231578947,0,1,0,0,0,0,0,4
Jake McCabe,1982,428,22,77,99,0.231308411,0,1,0,0,0,0,0,4
James Sheppard,3086,394,23,68,91,0.230964467,0,1,0,0,0,0,1,4
Tyler Motte,1861,269,35,27,62,0.230483271,0,1,0,0,0,0,0,4
Marco Scandella,2749,699,48,112,160,0.228898426,0,1,1,0,0,0,0,4
Calvin de Haan,2521,520,19,100,119,0.228846154,0,1,1,0,0,0,1,4
Adam Hall,4813,682,69,87,156,0.228739003,0,1,1,0,0,0,0,4
Christoph Schubert,4363,315,25,47,72,0.228571429,0,1,0,0,0,0,0,4
Jack Skille,3270,368,43,41,84,0.22826087,0,1,0,0,0,0,1,4
Torrey Mitchell,3587,666,67,85,152,0.228228228,0,1,1,0,0,0,0,4
Boyd Gordon,4008,706,56,105,161,0.228045326,0,1,1,0,0,0,0,4
Ben Smith,2849,237,29,25,54,0.227848101,0,1,0,0,0,0,0,4
Gilbert Delorme,8958,541,31,92,123,0.227356747,0,1,1,0,0,0,0,4
Tom Pyatt,3362,445,43,58,101,0.226966292,0,1,0,0,0,0,0,4
Sean Pronger,6690,260,23,36,59,0.226923077,0,1,0,0,0,0,0,4
Gino Odjick,6957,605,64,73,137,0.226446281,0,1,1,0,0,0,0,4
Maxim Lapierre,3788,614,65,74,139,0.226384365,0,1,1,0,0,0,0,4
Pat Ribble,10177,349,19,60,79,0.226361032,0,1,0,0,0,0,0,4
Radek Martinek,4965,486,25,85,110,0.226337449,0,1,0,0,0,0,0,4
Ted Drury,7145,414,41,52,93,0.224637681,0,1,0,0,0,0,0,4
Nathan Beaulieu,2145,419,12,82,94,0.224343675,0,1,0,0,0,0,0,4
Nick Jensen,2644,407,13,78,91,0.223587224,0,1,0,0,0,0,0,4
Jakub Kindl,3282,331,16,58,74,0.223564955,0,1,0,0,0,0,0,4
Patrick Dwyer,4097,416,42,51,93,0.223557692,0,1,0,0,0,0,0,4
Bill Berg,7852,546,55,67,122,0.223443223,0,1,1,0,0,0,0,4
Josh Green,5499,341,36,40,76,0.2228739,0,1,0,0,0,0,0,4
Curtis Lazar,1768,404,35,55,90,0.222772277,0,1,0,0,0,0,0,4
Bob Stewart,10752,575,27,101,128,0.222608696,0,1,1,0,0,0,1,4
Matt Hunwick,3671,535,25,94,119,0.222429907,0,1,1,0,0,0,0,4
Kevin Connauton,2586,360,28,52,80,0.222222222,0,1,0,0,0,0,0,4
John McIntyre,7612,351,24,54,78,0.222222222,0,1,0,0,0,0,0,4
Dmitrij Jaskin,2167,315,27,43,70,0.222222222,0,1,0,0,0,0,0,4
Matt Bradley,5565,675,59,90,149,0.220740741,0,1,1,0,0,0,0,4
Georges Laraque,5715,695,53,100,153,0.220143885,0,1,1,0,0,0,0,4
Lukas Krajicek,4272,328,11,61,72,0.219512195,0,1,0,0,0,0,0,4
Carl Gunnarsson,3062,629,30,108,138,0.219395866,0,1,1,0,0,0,0,4
Rick Chartraw,10130,420,28,64,92,0.219047619,0,1,0,0,0,0,1,4
Mike Commodore,4804,484,23,83,106,0.219008264,0,1,0,0,0,0,0,4
Joel Edmundson,2172,416,26,65,91,0.21875,0,1,0,0,0,0,0,4
Jarkko Ruutu,5071,652,58,84,142,0.217791411,0,1,1,0,0,0,0,4
Connor Murphy,2148,551,32,88,120,0.217785844,0,1,1,0,0,0,0,4
Trent Yawney,8299,593,27,102,129,0.217537943,0,1,1,0,0,0,0,4
Andrei Nazarov,6411,571,53,71,124,0.217162872,0,1,1,0,0,0,1,4
John Moore,2530,544,38,80,118,0.216911765,0,1,1,0,0,0,0,4
Dylan Demelo,2293,397,8,78,86,0.216624685,0,1,0,0,0,0,0,4
Glen Cochrane,9484,411,17,72,89,0.216545012,0,1,0,0,0,0,0,4
Nikita Zadorov,1767,485,27,78,105,0.216494845,0,1,0,0,0,0,0,4
Rick Paterson,9481,430,50,43,93,0.21627907,0,1,0,0,0,0,0,4
Don Jackson,9846,315,16,52,68,0.215873016,0,1,0,0,0,0,0,4
Kyle Chipchura,3486,482,31,73,104,0.215767635,0,1,0,0,0,0,0,4
Jan Hejda,3829,627,25,110,135,0.215311005,0,1,1,0,0,0,0,4
Kevin Haller,7121,642,41,97,138,0.214953271,0,1,1,0,0,0,1,4
Blake Wesley,9342,298,18,46,64,0.214765101,0,1,0,0,0,0,0,4
Greg Fox,10492,494,14,92,106,0.214574899,0,1,0,0,0,0,0,4
Kent Huskins,5150,318,13,55,68,0.213836478,0,1,0,0,0,0,0,4
Drew Miller,3899,571,62,60,122,0.213660245,0,1,1,0,0,0,0,4
Bobby Dollas,8500,646,42,96,138,0.213622291,0,1,1,0,0,0,1,4
Paul Stanton,8161,295,14,49,63,0.213559322,0,1,0,0,0,0,0,4
Clarke Wilm,5819,455,37,60,97,0.213186813,0,1,0,0,0,0,0,4
Aaron Johnson,4327,291,17,45,62,0.213058419,0,1,0,0,0,0,0,4
Lance Bouma,2769,357,30,46,76,0.212885154,0,1,0,0,0,0,0,4
Fredrik Sjostrom,4259,489,46,58,104,0.212678937,0,1,0,0,0,0,1,4
Cedric Paquette,2031,448,51,44,95,0.212053571,0,1,0,0,0,0,0,4
Bob Lorimer,10462,529,22,90,112,0.211720227,0,1,1,0,0,0,0,4
Chris Butler,3351,407,14,72,86,0.211302211,0,1,0,0,0,0,0,4
Brett Ritchie,2170,341,42,30,72,0.211143695,0,1,0,0,0,0,0,4
Gord Lane,10467,539,19,94,113,0.209647495,0,1,1,0,0,0,0,4
Stephane Veilleux,4334,506,50,56,106,0.209486166,0,1,1,0,0,0,0,4
Henrik Tallinder,5285,678,28,114,142,0.209439528,0,1,1,0,0,0,0,4
Ben Eager,4014,407,43,42,85,0.208845209,0,1,0,0,0,0,0,4
Glen Featherstone,7863,384,19,61,80,0.208333333,0,1,0,0,0,0,0,4
Bruno Gervais,3895,418,16,71,87,0.208133971,0,1,0,0,0,0,0,4
Matthew Benning,2098,366,16,60,76,0.207650273,0,1,0,0,0,0,0,4
Eric Nystrom,4001,593,75,48,123,0.207419899,0,1,1,0,0,0,1,4
Brendan Smith,2913,571,33,85,118,0.206654991,0,1,1,0,0,0,0,4
Karl Dykhuis,6891,644,42,91,133,0.206521739,0,1,1,0,0,0,0,4
Per Svartvadet,6275,247,17,34,51,0.206477733,0,1,0,0,0,0,0,4
Scot Kleinendorst,9220,281,12,46,58,0.206405694,0,1,0,0,0,0,0,4
Steve Begin,5509,524,56,52,108,0.20610687,0,1,1,0,0,0,0,4
Dennis O'Brien,10468,592,31,91,122,0.206081081,0,1,1,0,0,0,0,4
Dennis O'Brien,10856,592,31,91,122,0.206081081,0,1,1,0,0,0,1,4
Joel Bouchard,6521,364,22,53,75,0.206043956,0,1,0,0,0,0,0,4
Mark Barberio,2835,272,14,42,56,0.205882353,0,1,0,0,0,0,0,4
Luca Sbisa,2716,549,20,93,113,0.20582878,0,1,1,0,0,0,0,4
Len Frig,10779,311,13,51,64,0.205787781,0,1,0,0,0,0,0,4
Derek MacKenzie,4879,611,51,74,125,0.204582651,0,1,1,0,0,0,0,4
Peter Taglianetti,8529,451,18,74,92,0.203991131,0,1,0,0,0,0,0,4
Toby Petersen,5231,398,33,48,81,0.203517588,0,1,0,0,0,0,0,4
Connor Carrick,2065,241,13,36,49,0.203319502,0,1,0,0,0,0,0,4
Jacob Josefson,2529,315,20,44,64,0.203174603,0,1,0,0,0,0,0,4
Steve Eminger,4003,488,19,80,99,0.202868852,0,1,0,0,0,0,1,4
Jamie Oleksiak,2142,441,25,64,89,0.201814059,0,1,0,0,0,0,1,4
Jay Harrison,4324,372,23,52,75,0.201612903,0,1,0,0,0,0,0,4
Travis Dermott,1408,268,13,41,54,0.201492537,0,1,0,0,0,0,0,4
Brayden McNabb,2572,576,23,93,116,0.201388889,0,1,1,0,0,0,0,4
Colin Campbell,10366,636,25,103,128,0.201257862,0,1,1,0,0,0,0,4
Gord Dineen,8980,528,16,90,106,0.200757576,0,1,1,0,0,0,0,4
Mark Pysyk,2342,521,28,76,104,0.199616123,0,1,1,0,0,0,0,4
Trevor Johansen,9658,286,11,46,57,0.199300699,0,1,0,0,0,0,1,4
John Barrett,9555,488,20,77,97,0.198770492,0,1,0,0,0,0,0,4
Dave Hutchison,10532,584,19,97,116,0.198630137,0,1,1,0,0,0,0,4
Hans Jonsson,6401,242,10,38,48,0.198347107,0,1,0,0,0,0,0,4
Jeff Woywitka,4274,278,9,46,55,0.197841727,0,1,0,0,0,0,0,4
Nick Shore,2205,299,18,41,59,0.197324415,0,1,0,0,0,0,0,4
Marc Methot,3883,624,22,101,123,0.197115385,0,1,1,0,0,0,0,4
Geoff Smith,7625,462,18,73,91,0.196969697,0,1,0,0,0,0,0,4
Jiri Fischer,5031,305,11,49,60,0.196721311,0,1,0,0,0,0,0,4
Mike Peluso,8432,458,38,52,90,0.19650655,0,1,0,0,0,0,0,4
Mike Hartman,7918,397,43,35,78,0.196473552,0,1,0,0,0,0,0,4
Colin Forbes,6049,311,33,28,61,0.196141479,0,1,0,0,0,0,0,4
Dennis Vaske,7831,235,5,41,46,0.195744681,0,1,0,0,0,0,0,4
Dan Keczmer,7978,235,8,38,46,0.195744681,0,1,0,0,0,0,0,4
Brian Sutherby,4529,460,41,49,90,0.195652174,0,1,0,0,0,0,0,4
Al Cameron,9962,282,11,44,55,0.195035461,0,1,0,0,0,0,0,4
Ryan White,3137,313,31,30,61,0.194888179,0,1,0,0,0,0,0,4
Derek Forbort,2334,407,12,67,79,0.194103194,0,1,0,0,0,0,1,4
Andreas Karlsson,6284,264,16,35,51,0.193181818,0,1,0,0,0,0,0,4
Joe Paterson,9400,291,19,37,56,0.192439863,0,1,0,0,0,0,0,4
Scott Nichol,6389,662,56,71,127,0.1918429,0,1,1,0,0,0,0,4
Mike Sullivan,7631,709,54,82,136,0.191819464,0,1,1,0,0,0,0,4
Brett Kulak,2035,334,15,49,64,0.191616766,0,1,0,0,0,0,0,4
Craig Coxe,8770,235,14,31,45,0.191489362,0,1,0,0,0,0,0,4
Matt Hendricks,4624,607,54,62,116,0.191103789,0,1,1,0,0,0,0,4
Anton Volchenkov,4524,696,19,114,133,0.191091954,0,1,1,0,0,0,0,4
Ken Morrow,9871,550,17,88,105,0.190909091,0,1,1,0,0,0,0,4
Jack Carlson,10229,236,30,15,45,0.190677966,0,1,0,0,0,0,0,4
Randy Velischek,9178,509,21,76,97,0.190569745,0,1,1,0,0,0,0,4
Alex Petrovic,2354,263,5,45,50,0.190114068,0,1,0,0,0,0,0,4
Dean Kennedy,8977,717,26,110,136,0.189679219,0,1,1,0,0,0,0,4
Karl Alzner,2891,686,20,110,130,0.189504373,0,1,1,0,0,0,1,4
Deryk Engelland,4679,671,30,97,127,0.189269747,0,1,1,0,0,0,0,4
Bryan Allen,5012,721,29,107,136,0.188626907,0,1,1,0,0,0,1,4
Yannick Weber,2955,499,28,66,94,0.188376754,0,1,0,0,0,0,0,4
Milan Jurcina,4460,430,22,59,81,0.188372093,0,1,0,0,0,0,0,4
Jay Miller,9190,446,40,44,84,0.188340807,0,1,0,0,0,0,0,4
Joe Vitale,3438,234,11,33,44,0.188034188,0,1,0,0,0,0,0,4
Tom Wandell,3394,229,20,23,43,0.187772926,0,1,0,0,0,0,0,4
Matt Bartkowski,2868,256,8,40,48,0.1875,0,1,0,0,0,0,0,4
Pavel Trnka,5995,411,14,63,77,0.187347932,0,1,0,0,0,0,0,4
Steve Dubinsky,7082,375,25,45,70,0.186666667,0,1,0,0,0,0,0,4
Robert Hagg,1791,300,14,42,56,0.186666667,0,1,0,0,0,0,0,4
Jeff Nielsen,6940,252,20,27,47,0.186507937,0,1,0,0,0,0,0,4
David Steckel,4276,425,33,46,79,0.185882353,0,1,0,0,0,0,0,4
Jeff Schultz,3494,409,11,65,76,0.185819071,0,1,0,0,0,0,0,4
Mark Smith,5445,377,23,47,70,0.185676393,0,1,0,0,0,0,0,4
Adam Mair,5320,615,38,76,114,0.185365854,0,1,1,0,0,0,0,4
Jared Cowen,2518,249,15,31,46,0.184738956,0,1,0,0,0,0,1,4
Jonathan Ericsson,4250,680,27,98,125,0.183823529,0,1,1,0,0,0,0,4
Neil Komadoski,10676,502,16,76,92,0.183266932,0,1,1,0,0,0,0,4
Victor Mete,1274,236,5,38,43,0.18220339,0,1,0,0,0,0,0,4
Steve McCarthy,4787,302,17,38,55,0.182119205,0,1,0,0,0,0,0,4
Jon Merrill,2356,474,16,70,86,0.181434599,0,1,0,0,0,0,0,4
Mike Mottau,5411,321,7,51,58,0.180685358,0,1,0,0,0,0,0,4
Neil Wilkinson,7823,460,16,67,83,0.180434783,0,1,0,0,0,0,0,4
B.J. Crombeen,3781,445,34,46,80,0.179775281,0,1,0,0,0,0,0,4
Byron Ritchie,5834,324,25,33,58,0.179012346,0,1,0,0,0,0,0,4
Dan Hinote,5618,503,38,52,90,0.178926441,0,1,1,0,0,0,0,4
Pierre Bouchard,10984,595,24,82,106,0.178151261,0,1,1,0,0,0,1,4
Todd Fedoruk,5394,545,32,65,97,0.177981651,0,1,1,0,0,0,0,4
Alexei Emelin,3549,456,15,66,81,0.177631579,0,1,0,0,0,0,0,4
Jay More,7576,406,18,54,72,0.177339901,0,1,0,0,0,0,1,4
Ed Ward,7434,278,23,26,49,0.176258993,0,1,0,0,0,0,0,4
Dave Karpa,6705,557,18,80,98,0.175942549,0,1,1,0,0,0,0,4
Aaron Miller,7188,677,25,94,119,0.17577548,0,1,1,0,0,0,0,4
Chris Wagner,2432,359,37,26,63,0.175487465,0,1,0,0,0,0,0,4
Larry Playfair,9449,688,26,94,120,0.174418605,0,1,1,0,0,0,1,4
Brad Winchester,4538,390,37,31,68,0.174358974,0,1,0,0,0,0,0,4
Ryan Johnson,5927,701,38,84,122,0.17403709,0,1,1,0,0,0,0,4
Mathieu Biron,5027,253,12,32,44,0.173913043,0,1,0,0,0,0,0,4
Jim Pavese,9179,328,13,44,57,0.173780488,0,1,0,0,0,0,0,4
Brandon Carlo,1411,403,21,49,70,0.17369727,0,1,0,0,0,0,0,4
Jean Hamel,10536,699,26,95,121,0.173104435,0,1,1,0,0,0,0,4
Alex Biega,3203,243,4,38,42,0.172839506,0,1,0,0,0,0,0,4
Chris VandeVelde,3352,278,18,30,48,0.172661871,0,1,0,0,0,0,0,4
Brad Lukowich,5979,658,23,90,113,0.171732523,0,1,1,0,0,0,0,4
Shane O'Brien,3953,537,13,79,92,0.17132216,0,1,1,0,0,0,0,4
Larry Melnyk,9391,432,11,63,74,0.171296296,0,1,0,0,0,0,0,4
Tyson Nash,6117,374,27,37,64,0.171122995,0,1,0,0,0,0,0,4
Mike Wilson,6170,336,16,41,57,0.169642857,0,1,0,0,0,0,0,4
Bert Wilson,10865,478,37,44,81,0.169456067,0,1,0,0,0,0,0,4
Joakim Nordstrom,2405,444,32,43,75,0.168918919,0,1,0,0,0,0,0,4
Steven Kampfer,2972,231,15,24,39,0.168831169,0,1,0,0,0,0,0,4
Logan Shaw,2199,232,16,23,39,0.168103448,0,1,0,0,0,0,0,4
Nicolas Deslauriers,2587,506,44,41,85,0.16798419,0,1,1,0,0,0,0,4
Paul Kruse,6954,423,38,33,71,0.1678487,0,1,0,0,0,0,0,4
Greg McKegg,2378,233,21,18,39,0.167381974,0,1,0,0,0,0,0,4
Petteri Nokelainen,3485,245,20,21,41,0.167346939,0,1,0,0,0,0,0,4
Mark Fayne,3403,389,17,48,65,0.167095116,0,1,0,0,0,0,0,4
Mattias Timander,6592,419,13,57,70,0.167064439,0,1,0,0,0,0,0,4
Kevin Dean,7644,331,7,48,55,0.166163142,0,1,0,0,0,0,0,4
Blair Betts,5039,477,41,37,78,0.163522013,0,1,0,0,0,0,0,4
Brad Larsen,5323,294,19,29,48,0.163265306,0,1,0,0,0,0,0,4
Brad Larsen,5735,294,19,29,48,0.163265306,0,1,0,0,0,0,0,4
Mike Rupp,4575,610,54,45,99,0.162295082,0,1,1,0,0,0,0,4
Mike Rupp,5017,610,54,45,99,0.162295082,0,1,1,0,0,0,1,4
Colin Fraser,3795,359,20,38,58,0.161559889,0,1,0,0,0,0,0,4
Lew Morrison,10925,564,39,52,91,0.161347518,0,1,1,0,0,0,1,4
Kent Manderville,7130,646,37,67,104,0.160990712,0,1,1,0,0,0,0,4
Cody McCormick,4377,405,21,44,65,0.160493827,0,1,0,0,0,0,0,4
Joel Kwiatkowski,5644,282,16,29,45,0.159574468,0,1,0,0,0,0,0,4
Zack Stortini,3818,257,14,27,41,0.159533074,0,1,0,0,0,0,0,4
Mark Janssens,7862,711,40,73,113,0.158931083,0,1,1,0,0,0,0,4
Adam Burish,4241,378,27,33,60,0.158730159,0,1,0,0,0,0,0,4
Jacob de La Rose,1785,242,13,25,38,0.157024793,0,1,0,0,0,0,0,4
Donald Dufresne,8133,268,6,36,42,0.156716418,0,1,0,0,0,0,0,4
Shaone Morrisonn,4267,480,11,64,75,0.15625,0,1,0,0,0,0,0,4
Bob Halkidis,8332,256,8,32,40,0.15625,0,1,0,0,0,0,0,4
Mike Kitchen,9845,474,12,62,74,0.156118143,0,1,0,0,0,0,0,4
Tim Jackman,4284,483,32,43,75,0.155279503,0,1,0,0,0,0,0,4
Patrick Kaleta,3633,348,27,27,54,0.155172414,0,1,0,0,0,0,0,4
Steven Finn,8309,725,34,78,112,0.154482759,0,1,1,0,0,0,0,4
Cale Hulse,6463,619,16,79,95,0.153473344,0,1,1,0,0,0,0,4
Adam Pardy,3630,342,4,48,52,0.152046784,0,1,0,0,0,0,0,4
Greg Pateryn,2812,290,5,39,44,0.151724138,0,1,0,0,0,0,0,4
Brad Bombardir,6928,356,8,46,54,0.151685393,0,1,0,0,0,0,0,4
Patrik Nemeth,2359,429,10,55,65,0.151515152,0,1,0,0,0,0,0,4
Ed Hospodar,9353,450,17,51,68,0.151111111,0,1,0,0,0,0,0,4
Mike Weber,3128,351,9,44,53,0.150997151,0,1,0,0,0,0,0,4
Ryan Reaves,3404,755,54,60,114,0.150993377,0,1,1,0,0,0,0,4
Peter Popovic,7422,485,10,63,73,0.150515464,0,1,0,0,0,0,0,4
Craig MacDonald,5551,233,11,24,35,0.150214592,0,1,0,0,0,0,0,4
Andreas Lilja,4555,580,16,71,87,0.15,0,1,1,0,0,0,0,4
Eric Gryba,3139,289,7,36,43,0.148788927,0,1,0,0,0,0,0,4
Rhett Warrener,5918,714,24,82,106,0.148459384,0,1,1,0,0,0,0,4
Rod Buskas,9039,556,19,63,82,0.147482014,0,1,1,0,0,0,0,4
Mike Komisarek,4257,551,14,67,81,0.147005445,0,1,1,0,0,0,1,4
Todd Ewen,8411,518,36,40,76,0.146718147,0,1,1,0,0,0,0,4
Erik Gudbranson,2323,641,27,67,94,0.146645866,0,1,1,0,0,0,1,4
Doug Houda,8283,561,19,63,82,0.146167558,0,1,1,0,0,0,0,4
John Hayden,1819,240,15,20,35,0.145833333,0,1,0,0,0,0,0,4
Shane Churla,8126,488,26,45,71,0.145491803,0,1,0,0,0,0,0,4
Jamie Rivers,6209,454,17,49,66,0.145374449,0,1,0,0,0,0,0,4
Chris Porter,3983,234,15,19,34,0.145299145,0,1,0,0,0,0,0,4
Nicklas Grossmann,3521,592,13,73,86,0.14527027,0,1,1,0,0,0,0,4
Ian Moran,6974,489,21,50,71,0.145194274,0,1,0,0,0,0,0,4
Christian Laflamme,5728,324,2,45,47,0.145061728,0,1,0,0,0,0,0,4
Shawn Thornton,5419,705,42,60,102,0.144680851,0,1,1,0,0,0,0,4
Dan Bylsma,7205,429,19,43,62,0.144522145,0,1,0,0,0,0,0,4
Dalton Prout,2461,264,7,31,38,0.143939394,0,1,0,0,0,0,0,4
John Kordic,8560,244,17,18,35,0.143442623,0,1,0,0,0,0,0,4
Mike Lundin,3563,252,4,32,36,0.142857143,0,1,0,0,0,0,0,4
Adam McQuaid,3314,512,16,57,73,0.142578125,0,1,1,0,0,0,0,4
Ossi Vaananen,5048,479,13,55,68,0.141962422,0,1,0,0,0,0,0,4
Robert Bortuzzo,2960,490,18,51,69,0.140816327,0,1,0,0,0,0,0,4
Chris Murray,5944,242,16,18,34,0.140495868,0,1,0,0,0,0,0,4
Josef Melichar,5307,349,7,42,49,0.140401146,0,1,0,0,0,0,0,4
Aki Berg,5691,606,15,70,85,0.140264026,0,1,1,0,0,0,1,4
Denis Gauthier,5706,554,17,60,77,0.13898917,0,1,1,0,0,0,0,4
Jordan Nolan,2674,375,24,28,52,0.138666667,0,1,0,0,0,0,0,4
Darin Kimble,7396,311,23,20,43,0.138263666,0,1,0,0,0,0,0,4
Mark Stuart,3749,673,26,67,93,0.138187221,0,1,1,0,0,0,0,4
Doug Zmolek,7114,467,11,53,64,0.137044968,0,1,0,0,0,0,1,4
Brad Ference,5252,250,4,30,34,0.136,0,1,0,0,0,0,1,4
Paul Laus,7141,530,14,58,72,0.135849057,0,1,1,0,0,0,0,4
Dave Richter,9316,365,9,40,49,0.134246575,0,1,0,0,0,0,0,4
Rick Wilson,10800,239,6,26,32,0.133891213,0,1,0,0,0,0,0,4
Dan LaCouture,5498,337,20,25,45,0.133531157,0,1,0,0,0,0,0,4
Clayton Stoner,3544,360,7,41,48,0.133333333,0,1,0,0,0,0,0,4
Dave Brown,8840,729,45,52,97,0.133058985,0,1,1,0,0,0,0,4
Brad Berry,8515,241,4,28,32,0.132780083,0,1,0,0,0,0,0,4
Andre Roy,6035,515,35,33,68,0.132038835,0,1,1,0,0,0,0,4
Chris Tamer,6939,644,21,64,85,0.131987578,0,1,1,0,0,0,0,4
Tanner Glass,3968,527,24,45,69,0.130929791,0,1,1,0,0,0,0,4
Sean Brown,5707,436,14,43,57,0.130733945,0,1,0,0,0,0,0,4
Gord Smith,10897,299,9,30,39,0.130434783,0,1,0,0,0,0,0,4
Matt Greene,4030,615,17,63,80,0.130081301,0,1,1,0,0,0,0,4
Shane Hnidy,6055,550,16,55,71,0.129090909,0,1,1,0,0,0,0,4
Niclas Wallin,4594,614,21,58,79,0.128664495,0,1,1,0,0,0,0,4
Jason Marshall,7116,526,16,51,67,0.127376426,0,1,1,0,0,0,1,4
Ryan O'Byrne,3805,308,5,34,39,0.126623377,0,1,0,0,0,0,0,4
Greg Zanon,4648,493,12,50,62,0.125760649,0,1,0,0,0,0,0,4
Lance Pitlick,7964,393,16,33,49,0.124681934,0,1,0,0,0,0,0,4
Gord Donnelly,8998,554,28,41,69,0.124548736,0,1,1,0,0,0,0,4
Douglas Murray,4977,518,7,57,64,0.123552124,0,1,1,0,0,0,0,4
Ladislav Smid,3479,583,12,60,72,0.123499142,0,1,1,0,0,0,1,4
Mark Borowiecki,2823,454,15,41,56,0.123348018,0,1,0,0,0,0,0,4
Vitaly Vishnevski,5013,552,16,52,68,0.123188406,0,1,1,0,0,0,1,4
Rob Zettler,7848,569,5,65,70,0.123022847,0,1,1,0,0,0,0,4
Garnet Exelby,4955,408,7,43,50,0.12254902,0,1,0,0,0,0,0,4
Nick Tarnasky,3988,245,13,17,30,0.12244898,0,1,0,0,0,0,0,4
Rich Pilon,7930,631,8,69,77,0.122028526,0,1,1,0,0,0,0,4
Brent Severyn,8349,328,10,30,40,0.12195122,0,1,0,0,0,0,0,4
Rory Fitzpatrick,6194,287,10,25,35,0.12195122,0,1,0,0,0,0,0,4
Eric Boulton,6105,654,31,48,79,0.120795107,0,1,1,0,0,0,0,4
Andrew Alberts,4407,459,8,47,55,0.119825708,0,1,0,0,0,0,0,4
Reid Simpson,7173,301,18,18,36,0.119601329,0,1,0,0,0,0,0,4
Justin Falk,2988,279,3,30,33,0.11827957,0,1,0,0,0,0,0,4
Peter Worrell,5835,391,19,27,46,0.117647059,0,1,0,0,0,0,0,4
Jim Cummins,7169,511,24,36,60,0.11741683,0,1,1,0,0,0,0,4
Jeff Finley,8074,708,13,70,83,0.117231638,0,1,1,0,0,0,0,4
Jamie Pushor,6673,521,14,46,60,0.115163148,0,1,1,0,0,0,0,4
Bob Boughner,7138,630,15,57,72,0.114285714,0,1,1,0,0,0,0,4
Jared Boll,3356,579,28,38,66,0.113989637,0,1,1,0,0,0,0,4
Matt Carkner,4819,237,4,23,27,0.113924051,0,1,0,0,0,0,0,4
Zac Rinaldo,2858,374,18,24,42,0.112299465,0,1,0,0,0,0,0,4
Jim Kyte,8719,598,17,49,66,0.110367893,0,1,1,0,0,0,1,4
Barry Melrose,9843,300,10,23,33,0.11,0,1,0,0,0,0,0,4
John Erskine,5044,491,15,39,54,0.109979633,0,1,0,0,0,0,0,4
Nolan Pratt,6255,592,9,56,65,0.109797297,0,1,1,0,0,0,0,4
Krzysztof Oliwa,6211,410,17,28,45,0.109756098,0,1,0,0,0,0,0,4
Jamie Huscroft,8180,352,5,33,38,0.107954545,0,1,0,0,0,0,0,4
Brian Curran,8729,381,7,33,40,0.104986877,0,1,0,0,0,0,0,4
Mark Fistric,3495,325,4,30,34,0.104615385,0,1,0,0,0,0,0,4
Robert Dirk,8306,402,13,29,42,0.104477612,0,1,0,0,0,0,0,4
Stan Neckar,5920,510,12,41,53,0.103921569,0,1,1,0,0,0,0,4
Chris McAlpine,7001,289,6,24,30,0.103806228,0,1,0,0,0,0,0,4
Randy Holt,10383,395,4,37,41,0.103797468,0,1,0,0,0,0,0,4
Jimmy Mann,9339,293,10,20,30,0.102389078,0,1,0,0,0,0,0,4
Louie DeBrusk,7152,401,24,17,41,0.102244389,0,1,0,0,0,0,0,4
Bob McGill,9153,706,17,55,72,0.101983003,0,1,1,0,0,0,0,4
Jeff Daniels,7896,425,17,26,43,0.101176471,0,1,0,0,0,0,0,4
Branislav Mezei,4775,240,5,19,24,0.1,0,1,0,0,0,0,1,4
Allen Pedersen,8581,428,5,36,41,0.095794393,0,1,0,0,0,0,0,4
Matt Walker,5084,314,4,26,30,0.095541401,0,1,0,0,0,0,0,4
Jeff Chychrun,8292,262,3,22,25,0.095419847,0,1,0,0,0,0,0,4
Ken Belanger,6542,248,11,12,23,0.092741935,0,1,0,0,0,0,0,4
Kurt Sauer,4586,357,5,28,33,0.092436975,0,1,0,0,0,0,0,4
Francois Leroux,7358,249,3,20,23,0.092369478,0,1,0,0,0,0,0,4
Eric Cairns,6469,457,10,32,42,0.09190372,0,1,0,0,0,0,0,4
Krys Barch,5105,381,12,23,35,0.091863517,0,1,0,0,0,0,0,4
Dean Chynoweth,7579,241,4,18,22,0.091286307,0,1,0,0,0,0,1,4
Matt Johnson,5924,473,23,20,43,0.090909091,0,1,0,0,0,0,0,4
David Hale,4525,327,4,25,29,0.088685015,0,1,0,0,0,0,0,4
Mike Brown,3616,407,19,17,36,0.088452088,0,1,0,0,0,0,0,4
Chris Dingman,5912,385,15,19,34,0.088311688,0,1,0,0,0,0,0,4
Brad Brown,5911,330,2,27,29,0.087878788,0,1,0,0,0,0,0,4
Brian McGrattan,4856,317,10,17,27,0.085173502,0,1,0,0,0,0,0,4
Rudy Poeschek,8243,364,6,25,31,0.085164835,0,1,0,0,0,0,0,4
Jason Strudwick,5953,674,13,42,55,0.081602374,0,1,1,0,0,0,0,4
Jamie Allison,6191,372,7,23,30,0.080645161,0,1,0,0,0,0,0,4
Dennis Vial,7436,242,4,15,19,0.078512397,0,1,0,0,0,0,0,4
Ken Baumgartner,8250,696,13,41,54,0.077586207,0,1,1,0,0,0,0,4
George Parros,4960,474,18,18,36,0.075949367,0,1,0,0,0,0,0,4
Cam Russell,7613,396,9,21,30,0.075757576,0,1,0,0,0,0,0,4
