Player Name,Number_Identifier,games_played,goals,assists,points,Points.Per.Game,Hall.Of.Famer,X100..Games..Player.,X500..Games..Player.,X1000..Games..Player.,X500..Points,X1000..Points,Top15Pick,Cluster
Marty McInnis,7484,796,170,250,420,0.527638191,0,1,1,0,0,0,0,2
Bruce Driver,9035,922,96,390,486,0.527114967,0,1,1,0,0,0,0,2
Stu Barnes,7111,1136,261,336,597,0.525528169,0,1,1,1,1,0,1,2
Ric Seiling,9660,738,179,208,387,0.524390244,0,1,1,0,0,0,1,2
Willi Plett,10000,834,222,215,437,0.523980815,0,1,1,0,0,0,0,2
Dale Tallon,10742,642,98,238,336,0.523364486,0,1,1,0,0,0,1,2
Mike Sillinger,7118,1049,240,308,548,0.522402288,0,1,1,1,1,0,1,2
Sam Gagner,2892,967,184,321,505,0.522233713,0,1,1,0,1,0,1,2
Bryan Berard,5689,619,76,247,323,0.52180937,0,1,1,0,0,0,1,2
Bobby Lalonde,10649,641,124,210,334,0.521060842,0,1,1,0,0,0,0,2
Chris Gratton,6154,1092,214,354,568,0.52014652,0,1,1,1,1,0,1,2
Doug Sulliman,9333,631,160,168,328,0.519809826,0,1,1,0,0,0,1,2
Marco Sturm,5491,938,242,245,487,0.519189765,0,1,1,0,0,0,0,2
Tim Ecclestone,10998,692,126,233,359,0.518786127,0,1,1,0,0,0,1,2
Tomas Holmstrom,6125,1026,243,287,530,0.516569201,0,1,1,1,1,0,0,2
Steve Bozek,9177,641,164,167,331,0.516380655,0,1,1,0,0,0,0,2
Ron Stackhouse,10860,889,87,372,459,0.516310461,0,1,1,0,0,0,0,2
Milan Lucic,3121,1096,226,339,565,0.515510949,0,1,1,1,1,0,0,2
Kimmo Timonen,6371,1108,117,454,571,0.51534296,0,1,1,1,1,0,0,2
Lee Stempniak,3865,911,203,266,469,0.51481888,0,1,1,0,0,0,0,2
Fredrik Modin,5954,898,232,230,462,0.514476615,0,1,1,0,0,0,0,2
Wayne Simmonds,2943,1019,263,261,524,0.514229637,0,1,1,1,1,0,0,2
Mike Knuble,6711,1068,278,270,548,0.513108614,0,1,1,1,1,0,0,2
Radek Bonk,5898,969,194,303,497,0.512899897,0,1,1,0,0,0,1,2
Seth Jones,1755,658,70,267,337,0.512158055,0,1,1,0,0,0,1,2
Mike O'Connell,9967,860,105,335,440,0.511627907,0,1,1,0,0,0,0,2
Robert Svehla,6475,655,68,267,335,0.511450382,0,1,1,0,0,0,0,2
Frans Nielsen,4068,925,167,306,473,0.511351351,0,1,1,0,0,0,0,2
Johan Garpenlov,7874,609,114,197,311,0.510673235,0,1,1,0,0,0,0,2
Bob Murray,10171,1008,132,382,514,0.509920635,0,1,1,1,1,0,0,2
Ryan Callahan,3588,757,186,200,386,0.50990753,0,1,1,0,0,0,0,2
Tomas Fleischmann,4047,657,137,198,335,0.509893455,0,1,1,0,0,0,0,2
Drew Stafford,3483,841,196,232,428,0.508917955,0,1,1,0,0,0,1,2
Richard Zednik,6118,745,200,179,379,0.508724832,0,1,1,0,0,0,0,2
Doug Crossman,9423,914,105,359,464,0.507658643,0,1,1,0,0,0,0,2
Shawn Horcoff,5098,1008,186,325,511,0.506944444,0,1,1,1,1,0,0,2
Craig Smith,2599,789,191,207,398,0.504435995,0,1,1,0,0,0,0,2
R.J. Umberger,4264,779,180,212,392,0.503209243,0,1,1,0,0,0,0,2
Dave Ellett,8778,1129,153,415,568,0.503100089,0,1,1,1,1,0,0,2
Eric Desjardins,7601,1143,136,439,575,0.503062117,0,1,1,1,1,0,0,2
Nino Niederreiter,2325,732,181,187,368,0.50273224,0,1,1,0,0,0,1,2
Darcy Tucker,6287,947,215,261,476,0.502639916,0,1,1,0,0,0,0,2
Martin Hanzal,3280,673,127,211,338,0.502228826,0,1,1,0,0,0,0,2
Valtteri Filppula,4076,1056,197,333,530,0.501893939,0,1,1,1,1,0,0,2
Steve Konowalchuk,6696,790,171,225,396,0.501265823,0,1,1,0,0,0,0,2
Shawn Burr,8263,878,181,259,440,0.501138952,0,1,1,0,0,0,1,2
George Ferguson,10507,797,160,238,398,0.499372647,0,1,1,0,0,0,1,2
Marek Zidlicky,4404,836,89,328,417,0.498803828,0,1,1,0,0,0,0,2
Tim Higgins,9446,706,154,198,352,0.498583569,0,1,1,0,0,0,1,2
Jakob Silfverberg,2547,658,151,177,328,0.498480243,0,1,1,0,0,0,0,2
Kyle Calder,5362,590,114,180,294,0.498305085,0,1,1,0,0,0,0,2
Carl Soderberg,3514,597,110,187,297,0.497487437,0,1,1,0,0,0,0,2
Mathieu Perreault,3230,708,143,209,352,0.497175141,0,1,1,0,0,0,0,2
Pierre Plante,10641,599,125,172,297,0.495826377,0,1,1,0,0,0,1,2
Bill Clement,10757,719,148,208,356,0.495132128,0,1,1,0,0,0,0,2
Andrew McBain,8494,608,129,172,301,0.495065789,0,1,1,0,0,0,1,2
Mikael Samuelsson,5139,699,149,197,346,0.494992847,0,1,1,0,0,0,0,2
Tyler Ennis,2723,700,144,202,346,0.494285714,0,1,1,0,0,0,0,2
Valeri Zelepukin,7077,595,117,177,294,0.494117647,0,1,1,0,0,0,0,2
Doug Bodger,8265,1071,106,422,528,0.492997199,0,1,1,1,1,0,1,2
Antoine Vermette,4556,1046,228,287,515,0.492351816,0,1,1,1,1,0,0,2
Oliver Ekman-Larsson,2515,848,133,284,417,0.491745283,0,1,1,0,0,0,1,2
Charlie Coyle,2346,703,131,214,345,0.490753912,0,1,1,0,0,0,0,2
Andre St. Laurent,10387,644,129,187,316,0.49068323,0,1,1,0,0,0,0,2
Willie Huber,9445,655,104,217,321,0.490076336,0,1,1,0,0,0,1,2
Ron Sutter,8711,1093,205,330,535,0.4894785,0,1,1,1,1,0,1,2
Tony Hrkac,8287,758,132,239,371,0.48944591,0,1,1,0,0,0,0,2
Nick Foligno,3101,1021,205,294,499,0.488736533,0,1,1,1,0,0,0,2
Artem Anisimov,3125,771,180,196,376,0.48767834,0,1,1,0,0,0,0,2
Vladimir Malakhov,7284,712,86,260,346,0.485955056,0,1,1,0,0,0,0,2
Sergio Momesso,8513,710,152,193,345,0.485915493,0,1,1,0,0,0,0,2
Steve Heinze,7392,694,178,158,336,0.484149856,0,1,1,0,0,0,0,2
Dave Maloney,10134,657,71,246,317,0.482496195,0,1,1,0,0,0,1,2
Calle Johansson,8041,1109,119,416,535,0.482416592,0,1,1,1,1,0,1,2
Chris Stewart,3093,668,160,162,322,0.482035928,0,1,1,0,0,0,0,2
Jeff Norton,8314,799,52,332,384,0.480600751,0,1,1,0,0,0,0,2
Scott Walker,6262,829,151,246,397,0.478890229,0,1,1,0,0,0,0,2
Michal Handzus,5778,1009,185,298,483,0.478691774,0,1,1,1,0,0,0,2
Randy Cunneyworth,9280,866,189,225,414,0.478060046,0,1,1,0,0,0,0,2
Alexei Ponikarovsky,5087,678,139,184,323,0.47640118,0,1,1,0,0,0,0,2
Jyrki Lumme,7850,985,114,354,468,0.475126904,0,1,1,0,0,0,0,2
Dennis Wideman,4203,815,99,288,387,0.474846626,0,1,1,0,0,0,0,2
Dallas Drake,7211,1009,177,300,477,0.472745292,0,1,1,1,0,0,0,2
Dion Phaneuf,3737,1048,137,357,494,0.471374046,0,1,1,1,0,0,1,2
Tuomo Ruutu,4258,735,148,198,346,0.470748299,0,1,1,0,0,0,1,2
Robert Picard,9649,899,104,319,423,0.470522803,0,1,1,0,0,0,1,2
Greg Johnson,7139,785,145,224,369,0.470063694,0,1,1,0,0,0,0,2
Travis Green,7129,970,193,262,455,0.469072165,0,1,1,0,0,0,0,2
Chris Higgins,4005,711,165,168,333,0.46835443,0,1,1,0,0,0,1,2
Duane Sutter,9337,731,139,203,342,0.467852257,0,1,1,0,0,0,0,2
Steve Smith,9038,804,72,303,375,0.46641791,0,1,1,0,0,0,0,2
Brian Campbell,5387,1082,87,417,504,0.465804067,0,1,1,1,1,0,0,2
Niklas Sundstrom,6159,750,117,232,349,0.465333333,0,1,1,0,0,0,1,2
Bryan McCabe,6188,1135,145,383,528,0.465198238,0,1,1,1,1,0,0,2
Dean Evason,8791,803,139,233,372,0.463262765,0,1,1,0,0,0,0,2
Scott Arniel,8962,730,149,189,338,0.463013699,0,1,1,0,0,0,0,2
Mikkel Boedker,2706,709,118,209,327,0.461212976,0,1,1,0,0,0,1,2
Alex Goligoski,3526,996,85,374,459,0.460843373,0,1,1,0,0,0,0,2
Justin Faulk,2355,760,113,233,346,0.455263158,0,1,1,0,0,0,0,2
Patrik Berglund,3099,717,170,156,326,0.454672245,0,1,1,0,0,0,0,2
Sergei Nemchinov,7099,761,152,193,345,0.453350854,0,1,1,0,0,0,0,2
Niklas Kronwall,4532,953,83,349,432,0.453305352,0,1,1,0,0,0,0,2
Mario Marois,9703,956,76,357,433,0.45292887,0,1,1,0,0,0,0,2
Colin Wilson,2705,632,113,173,286,0.452531646,0,1,1,0,0,0,1,2
Greg Gilbert,9204,837,150,228,378,0.451612903,0,1,1,0,0,0,0,2
Cam Fowler,2331,811,81,285,366,0.451294698,0,1,1,0,0,0,1,2
Bob Sweeney,8823,639,125,163,288,0.450704225,0,1,1,0,0,0,0,2
Dean McAmmond,6663,996,186,262,448,0.449799197,0,1,1,0,0,0,0,2
Doug Halward,9942,653,69,224,293,0.448698315,0,1,1,0,0,0,1,2
Michael Frolik,3087,858,159,225,384,0.447552448,0,1,1,0,0,0,1,2
Jared Spurgeon,2838,772,99,246,345,0.446891192,0,1,1,0,0,0,0,2
Wade Redden,5690,1023,109,348,457,0.446725318,0,1,1,1,0,0,1,2
Andrei Nikolishin,6446,628,93,187,280,0.445859873,0,1,1,0,0,0,0,2
Jarret Stoll,4023,872,144,244,388,0.444954128,0,1,1,0,0,0,0,2
Jarret Stoll,4547,872,144,244,388,0.444954128,0,1,1,0,0,0,0,2
Oleg Tverdovsky,5897,713,77,240,317,0.444600281,0,1,1,0,0,0,1,2
Ed Jovanovski,5896,1128,137,363,500,0.443262411,0,1,1,1,1,0,1,2
Alexander Edler,3554,966,102,326,428,0.443064182,0,1,1,0,0,0,0,2
Tom Bladon,10519,610,73,197,270,0.442622951,0,1,1,0,0,0,0,2
John-Michael Liles,4651,836,87,283,370,0.442583732,0,1,1,0,0,0,0,2
Wayne Presley,8525,684,155,147,302,0.441520468,0,1,1,0,0,0,0,2
Larry Patey,10463,717,153,163,316,0.440725244,0,1,1,0,0,0,0,2
Craig MacTavish,9577,1093,213,267,480,0.43915828,0,1,1,1,0,0,0,2
Nick Bonino,3044,761,148,186,334,0.438896189,0,1,1,0,0,0,0,2
Trent Klatt,7183,782,143,200,343,0.438618926,0,1,1,0,0,0,0,2
Justin Schultz,2737,602,57,207,264,0.438538206,0,1,1,0,0,0,0,2
Robert Kron,8104,771,144,194,338,0.438391699,0,1,1,0,0,0,0,2
Kelly Miller,8882,1057,181,282,463,0.438032167,0,1,1,1,0,0,0,2
Joe Corvo,5319,708,92,218,310,0.437853107,0,1,1,0,0,0,0,2
Jason Woolley,7163,718,68,246,314,0.437325905,0,1,1,0,0,0,0,2
Brian Noonan,8651,629,116,159,275,0.437201908,0,1,1,0,0,0,0,2
Eric Belanger,5559,820,138,220,358,0.436585366,0,1,1,0,0,0,0,2
Bobby Gould,9749,697,145,159,304,0.43615495,0,1,1,0,0,0,0,2
Ted Donato,7656,796,150,197,347,0.435929648,0,1,1,0,0,0,0,2
Igor Korolev,6438,795,119,227,346,0.435220126,0,1,1,0,0,0,0,2
Lindy Ruff,9352,691,105,195,300,0.434153401,0,1,1,0,0,0,0,2
Alexei Zhitnik,6716,1085,96,375,471,0.434101382,0,1,1,1,0,0,0,2
Dave Hunter,9453,746,133,190,323,0.432975871,0,1,1,0,0,0,0,2
Bob Kelly,10769,837,154,208,362,0.432497013,0,1,1,0,0,0,0,2
Bob Gainey,10348,1160,239,262,501,0.431896552,1,1,1,1,1,0,1,2
Jake Muzzin,3015,679,69,224,293,0.431516937,0,1,1,0,0,0,0,2
Michael Grabner,3090,640,175,101,276,0.43125,0,1,1,0,0,0,1,2
Janne Niinimaa,6184,741,54,265,319,0.430499325,0,1,1,0,0,0,0,2
Ryan McDonagh,2898,783,71,266,337,0.430395913,0,1,1,0,0,0,1,2
Christian Ehrhoff,4346,789,74,265,339,0.429657795,0,1,1,0,0,0,0,2
Jake Gardiner,2715,645,49,228,277,0.429457364,0,1,1,0,0,0,0,2
Rasmus Ristolainen,1759,608,48,213,261,0.429276316,0,1,1,0,0,0,1,2
Boris Mironov,6428,716,76,231,307,0.42877095,0,1,1,0,0,0,0,2
Toby Enstrom,3942,719,54,254,308,0.42837274,0,1,1,0,0,0,0,2
Brooks Laich,4419,776,134,198,332,0.427835052,0,1,1,0,0,0,0,2
Bob Errey,8501,895,170,212,382,0.426815642,0,1,1,0,0,0,1,2
Troy Brouwer,3663,851,182,181,363,0.426556992,0,1,1,0,0,0,0,2
Nick Leddy,2525,851,68,292,360,0.423031727,0,1,1,0,0,0,0,2
Patrick Maroon,3032,649,112,162,274,0.422187982,0,1,1,0,0,0,0,2
Tom Wilson,1957,647,115,158,273,0.42194745,0,1,1,0,0,0,0,2
Gaetan Duchesne,9076,1028,179,254,433,0.421206226,0,1,1,1,0,0,0,2
Alain Cote,9687,696,103,190,293,0.420977011,0,1,1,0,0,0,0,2
Benoit Pouliot,3268,625,130,133,263,0.4208,0,1,1,0,0,0,1,2
John Marks,10926,657,112,163,275,0.418569254,0,1,1,0,0,0,1,2
Doug Jarvis,9951,964,139,264,403,0.418049793,0,1,1,0,0,0,0,2
Phil Russell,10509,1016,99,325,424,0.417322835,0,1,1,1,0,0,1,2
Todd Marchant,6299,1195,186,312,498,0.416736402,0,1,1,1,0,0,0,2
Brent Seabrook,3742,1114,103,361,464,0.416517056,0,1,1,1,0,0,1,2
Patrice Brisebois,7136,1009,98,322,420,0.416253717,0,1,1,1,0,0,0,2
Carl Hagelin,3039,713,110,186,296,0.415147265,0,1,1,0,0,0,0,2
Dan Cleary,5255,938,165,222,387,0.412579957,0,1,1,0,0,0,1,2
Matt Stajan,4042,1003,146,267,413,0.411764706,0,1,1,1,0,0,0,2
Bob Probert,8532,935,163,221,384,0.410695187,0,1,1,0,0,0,0,2
Nikolai Kulemin,3116,669,121,153,274,0.409566517,0,1,1,0,0,0,0,2
Raffi Torres,4509,635,137,123,260,0.409448819,0,1,1,0,0,0,1,2
Jannik Hansen,3726,626,109,147,256,0.408945687,0,1,1,0,0,0,0,2
Dave Scatchard,5933,659,128,141,269,0.408194234,0,1,1,0,0,0,0,2
Curtis Brown,5934,736,129,171,300,0.407608696,0,1,1,0,0,0,0,2
Rob Niedermayer,6156,1153,186,283,469,0.406764961,0,1,1,1,0,0,1,2
Jaroslav Spacek,5112,880,82,273,355,0.403409091,0,1,1,0,0,0,0,2
Stephen Leach,8289,702,130,153,283,0.403133903,0,1,1,0,0,0,0,2
Sergei Brylin,6442,765,129,179,308,0.402614379,0,1,1,0,0,0,0,2
Mark Hardy,9350,915,62,306,368,0.402185792,0,1,1,0,0,0,0,2
Philippe Boucher,6654,748,94,206,300,0.401069519,0,1,1,0,0,0,1,2
Jeff Petry,3117,803,87,235,322,0.400996264,0,1,1,0,0,0,0,2
Jiri Slegr,6897,622,56,193,249,0.400321543,0,1,1,0,0,0,0,2
Lars Eller,2899,870,153,195,348,0.4,0,1,1,0,0,0,1,2
T.J. Brodie,2801,772,53,255,308,0.398963731,0,1,1,0,0,0,0,2
Filip Kuba,5859,836,70,263,333,0.398325359,0,1,1,0,0,0,0,2
Pavel Kubina,5630,970,110,276,386,0.397938144,0,1,1,0,0,0,0,2
Tom Poti,5524,824,69,258,327,0.39684466,0,1,1,0,0,0,0,2
Michel Petit,8718,827,90,238,328,0.396614268,0,1,1,0,0,0,1,2
Sheldon Souray,5961,758,109,191,300,0.395778364,0,1,1,0,0,0,0,2
Darryl Sydor,6883,1291,98,409,507,0.392718823,0,1,1,1,1,0,1,2
Ron Wilson,9927,831,110,216,326,0.392298436,0,1,1,0,0,0,0,2
Igor Kravchuk,6707,699,64,210,274,0.391988555,0,1,1,0,0,0,0,2
Niklas Hagman,4829,770,147,154,301,0.390909091,0,1,1,0,0,0,0,2
Keith Brown,9327,876,68,274,342,0.390410959,0,1,1,0,0,0,1,2
Chris Simon,6899,782,144,161,305,0.390025575,0,1,1,0,0,0,0,2
Rob Zamuner,7148,798,139,172,311,0.389724311,0,1,1,0,0,0,0,2
Randy McKay,8129,932,162,201,363,0.389484979,0,1,1,0,0,0,0,2
Kenny Jonsson,6162,686,63,204,267,0.389212828,0,1,1,0,0,0,1,2
Petr Svoboda,8261,1028,58,341,399,0.388132296,0,1,1,1,0,0,1,2
Matt Carle,3775,730,45,238,283,0.387671233,0,1,1,0,0,0,0,2
Tyler Myers,2710,840,87,238,325,0.386904762,0,1,1,0,0,0,1,2
Sami Salo,5686,878,99,240,339,0.386104784,0,1,1,0,0,0,0,2
Uwe Krupp,8684,729,69,212,281,0.385459534,0,1,1,0,0,0,0,2
Brent Gilchrist,8095,792,135,170,305,0.38510101,0,1,1,0,0,0,0,2
Martin Lapointe,6651,991,181,200,381,0.384460141,0,1,1,0,0,0,1,2
Kim Johnsson,6151,739,67,217,284,0.384303112,0,1,1,0,0,0,0,2
Dave Reid,8765,961,165,204,369,0.383975026,0,1,1,0,0,0,0,2
Erik Johnson,3078,857,88,241,329,0.383897316,0,1,1,0,0,0,1,2
Derek Morris,5483,1107,92,332,424,0.383017164,0,1,1,1,0,0,1,2
Gordie Roberts,9697,1097,61,359,420,0.382862352,0,1,1,1,0,0,0,2
Doug Lidster,9251,897,75,268,343,0.38238573,0,1,1,0,0,0,0,2
Garry Monahan,11013,748,116,169,285,0.381016043,0,1,1,0,0,0,1,2
Matt Cooke,5376,1046,167,231,398,0.380497132,0,1,1,1,0,0,0,2
Darren McCarty,6445,758,127,161,288,0.37994723,0,1,1,0,0,0,0,2
Mattias Ekholm,2603,662,57,193,250,0.377643505,0,1,1,0,0,0,0,2
Mattias Ohlund,5907,909,93,250,343,0.377337734,0,1,1,0,0,0,1,2
Dan McGillis,6620,634,56,182,238,0.375394322,0,1,1,0,0,0,0,2
Brandon Sutter,2897,770,152,137,289,0.375324675,0,1,1,0,0,0,1,2
Matt Niskanen,3290,949,72,284,356,0.375131718,0,1,1,0,0,0,0,2
Jason Chimera,5355,1107,186,229,415,0.374887082,0,1,1,1,0,0,0,2
Gord Murphy,8197,862,85,238,323,0.374709977,0,1,1,0,0,0,0,2
Scottie Upshall,3997,759,138,146,284,0.374176548,0,1,1,0,0,0,1,2
Paul MacDermid,8997,690,116,142,258,0.373913043,0,1,1,0,0,0,0,2
Andrew Cogliano,3287,1140,174,252,426,0.373684211,0,1,1,1,0,0,0,2
Stephane Matteau,7591,848,144,172,316,0.372641509,0,1,1,0,0,0,0,2
Garry Howatt,10625,720,112,156,268,0.372222222,0,1,1,0,0,0,0,2
Sylvain Cote,8267,1171,122,313,435,0.37147737,0,1,1,1,0,0,1,2
Stew Gavin,9198,768,130,155,285,0.37109375,0,1,1,0,0,0,0,2
Marcus Foligno,2605,678,109,142,251,0.37020649,0,1,1,0,0,0,0,2
Andrej Meszaros,3491,645,63,175,238,0.368992248,0,1,1,0,0,0,0,2
Dmitry Orlov,2562,643,57,180,237,0.368584759,0,1,1,0,0,0,0,2
Paul Martin,4562,870,50,270,320,0.367816092,0,1,1,0,0,0,0,2
Blake Comeau,3512,909,141,193,334,0.367436744,0,1,1,0,0,0,0,2
Cody Eakin,2588,701,110,146,256,0.365192582,0,1,1,0,0,0,0,2
Dave Hannan,9116,841,114,191,305,0.362663496,0,1,1,0,0,0,0,2
Mike Hough,8880,707,100,156,256,0.362093352,0,1,1,0,0,0,0,2
Mike Grier,6344,1060,162,221,383,0.361320755,0,1,1,1,0,0,0,2
Rich Sutter,8717,874,149,166,315,0.360411899,0,1,1,0,0,0,1,2
Adrian Aucoin,6509,1108,121,278,399,0.360108303,0,1,1,1,0,0,0,2
P.J. Axelsson,5845,797,103,184,287,0.360100376,0,1,1,0,0,0,0,2
Matthew Barnaby,6480,834,113,187,300,0.35971223,0,1,1,0,0,0,0,2
Pat Price,9940,726,43,218,261,0.359504132,0,1,1,0,0,0,1,2
Alec Martinez,2974,686,76,170,246,0.358600583,0,1,1,0,0,0,0,2
Michael Del Zotto,2717,736,63,199,262,0.355978261,0,1,1,0,0,0,0,2
Paul Ranheim,8293,1013,161,199,360,0.355380059,0,1,1,1,0,0,0,2
Jim Schoenfeld,10502,719,51,204,255,0.354659249,0,1,1,0,0,0,1,2
Barry Gibbs,10958,797,58,224,282,0.353826851,0,1,1,0,0,0,1,2
Dave Manson,8038,1103,102,288,390,0.353581142,0,1,1,1,0,0,1,2
Todd Gill,8280,1007,82,272,354,0.351539225,0,1,1,1,0,0,0,2
Greg Smith,9980,829,56,232,288,0.347406514,0,1,1,0,0,0,0,2
Claude Lapointe,7551,879,127,178,305,0.34698521,0,1,1,0,0,0,0,2
Mikael Andersson,8274,761,95,169,264,0.346911958,0,1,1,0,0,0,0,2
Jaroslav Modry,7039,725,49,201,250,0.344827586,0,1,1,0,0,0,0,2
Paul Mara,5249,734,64,189,253,0.344686649,0,1,1,0,0,0,1,2
Chris Kelly,4847,845,123,168,291,0.344378698,0,1,1,0,0,0,0,2
Kevin Bieksa,4383,808,63,215,278,0.344059406,0,1,1,0,0,0,0,2
Kevin Lowe,9341,1254,84,347,431,0.343700159,1,1,1,1,0,0,0,2
Jay Bouwmeester,3994,1240,88,336,424,0.341935484,0,1,1,1,0,0,1,2
Grant Marshall,6424,700,92,147,239,0.341428571,0,1,1,0,0,0,0,2
Justin Abdelkader,3301,739,106,146,252,0.341001353,0,1,1,0,0,0,0,2
Tom Gilbert,4109,655,45,178,223,0.340458015,0,1,1,0,0,0,0,2
Sean Hill,7488,876,62,236,298,0.340182648,0,1,1,0,0,0,0,2
Steve Ott,4528,848,109,179,288,0.339622642,0,1,1,0,0,0,0,2
Shaun Van Allen,7663,794,84,185,269,0.338790932,0,1,1,0,0,0,0,2
Eric Weinrich,8055,1157,70,318,388,0.335350043,0,1,1,1,0,0,0,2
Marty Reasoner,5484,798,97,169,266,0.333333333,0,1,1,0,0,0,1,2
Todd Harvey,6160,671,91,132,223,0.332339791,0,1,1,0,0,0,1,2
Joe Cirella,8946,828,64,211,275,0.332125604,0,1,1,0,0,0,1,2
Rod Langway,9681,994,51,278,329,0.330985915,1,1,1,0,0,0,0,2
Brent Sopel,5814,659,44,174,218,0.330804249,0,1,1,0,0,0,0,2
Rick Lapointe,9934,664,44,175,219,0.329819277,0,1,1,0,0,0,1,2
Brad McCrimmon,9335,1222,81,322,403,0.329787234,0,1,1,1,0,0,1,2
Garry Valk,7666,777,100,156,256,0.329472329,0,1,1,0,0,0,0,2
Jim Dowd,7703,728,71,168,239,0.328296703,0,1,1,0,0,0,0,2
Darren Helm,3382,812,119,147,266,0.327586207,0,1,1,0,0,0,0,2
Chris Nilan,9644,688,110,115,225,0.327034884,0,1,1,0,0,0,0,2
Richard Park,5940,738,102,139,241,0.326558266,0,1,1,0,0,0,0,2
Taylor Pyatt,4773,859,140,140,280,0.325960419,0,1,1,0,0,0,1,2
Dave Lowry,8588,1084,164,187,351,0.323800738,0,1,1,1,0,0,0,2
Kyle Brodziak,3920,917,129,167,296,0.322791712,0,1,1,0,0,0,0,2
Mike Ramsey,9331,1070,79,266,345,0.322429907,0,1,1,1,0,0,1,2
Michal Rozsival,5568,963,68,241,309,0.320872274,0,1,1,0,0,0,0,2
Francois Beauchemin,5077,903,76,212,288,0.318936877,0,1,1,0,0,0,0,2
Rick Smith,10963,687,52,167,219,0.318777293,0,1,1,0,0,0,1,2
Paul Gaustad,4703,727,89,142,231,0.317744154,0,1,1,0,0,0,0,2
Brad Stuart,5011,1056,80,255,335,0.317234848,0,1,1,1,0,0,1,2
Derian Hatcher,6884,1045,80,251,331,0.316746411,0,1,1,1,0,0,1,2
Anton Stralman,3458,930,63,230,293,0.315053763,0,1,1,0,0,0,0,2
Kris Draper,7164,1157,161,203,364,0.314606742,0,1,1,1,0,0,0,2
Daniel Winnik,3706,798,82,169,251,0.314536341,0,1,1,0,0,0,0,2
Dominic Moore,4592,897,106,176,282,0.314381271,0,1,1,0,0,0,0,2
Jody Hull,7584,831,124,137,261,0.314079422,0,1,1,0,0,0,0,2
Brian Engblom,9949,659,29,177,206,0.312594841,0,1,1,0,0,0,0,2
Rick Green,9808,845,43,220,263,0.311242604,0,1,1,0,0,0,1,2
Ian Laperriere,6547,1083,121,215,336,0.310249307,0,1,1,1,0,0,0,2
Dan Hamhuis,4260,1148,59,297,356,0.31010453,0,1,1,1,0,0,1,2
Rob DiMaio,7674,894,106,171,277,0.3098434,0,1,1,0,0,0,0,2
Ethan Moreau,5908,928,147,140,287,0.309267241,0,1,1,0,0,0,1,2
Jordan Leopold,4806,695,67,147,214,0.307913669,0,1,1,0,0,0,0,2
Ulf Samuelsson,8771,1080,57,275,332,0.307407407,0,1,1,1,0,0,0,2
Jason Demers,2864,699,45,169,214,0.306151645,0,1,1,0,0,0,0,2
Chad Kilger,5692,714,107,111,218,0.305322129,0,1,1,0,0,0,1,2
Jack Johnson,3267,1024,72,240,312,0.3046875,0,1,1,1,0,0,1,2
Scott Thornton,7110,941,144,141,285,0.302869288,0,1,1,0,0,0,1,2
Fedor Tyutin,4286,872,55,209,264,0.302752294,0,1,1,0,0,0,0,2
Jason York,6994,757,42,187,229,0.302509908,0,1,1,0,0,0,0,2
Mike Eastwood,7649,783,87,149,236,0.301404853,0,1,1,0,0,0,0,2
Andre Dupont,10851,810,59,185,244,0.301234568,0,1,1,0,0,0,1,2
Andrej Sekera,3536,842,51,202,253,0.300475059,0,1,1,0,0,0,0,2
Tom Fitzgerald,7810,1097,139,190,329,0.299908842,0,1,1,1,0,0,0,2
Marc-Edouard Vlasic,3296,1161,76,270,346,0.298018949,0,1,1,1,0,0,0,2
Manny Malhotra,5015,991,116,179,295,0.297679112,0,1,1,0,0,0,1,2
Bill Houlder,8098,846,59,191,250,0.295508274,0,1,1,0,0,0,0,2
Shjon Podein,7487,699,100,106,206,0.294706724,0,1,1,0,0,0,0,2
Brad Richardson,3878,869,111,143,254,0.292289988,0,1,1,0,0,0,0,2
Jonas Brodin,2138,681,44,155,199,0.292217327,0,1,1,0,0,0,1,2
Dennis Seidenberg,4400,859,44,207,251,0.292200233,0,1,1,0,0,0,0,2
Trevor Daley,4029,1058,89,220,309,0.292060491,0,1,1,1,0,0,0,2
Maxime Talbot,4196,704,91,113,204,0.289772727,0,1,1,0,0,0,0,2
Travis Hamonic,2747,718,44,164,208,0.289693593,0,1,1,0,0,0,0,2
Brian Boyle,3754,871,141,111,252,0.289322618,0,1,1,0,0,0,0,2
Joe Sacco,7633,738,94,119,213,0.288617886,0,1,1,0,0,0,0,2
Bill Lindsay,6734,777,83,141,224,0.288288288,0,1,1,0,0,0,0,2
Kyle McLaren,5697,719,46,161,207,0.287899861,0,1,1,0,0,0,1,2
Dmitry Yushkevich,6750,786,43,182,225,0.286259542,0,1,1,0,0,0,0,2
Bill Hajt,10663,854,42,202,244,0.285714286,0,1,1,0,0,0,0,2
Toni Lydman,5552,847,36,206,242,0.285714286,0,1,1,0,0,0,0,2
Johnny Boychuk,4045,725,54,152,206,0.284137931,0,1,1,0,0,0,0,2
Bret Hedican,7517,1039,55,239,294,0.282964389,0,1,1,1,0,0,0,2
Zach Bogosian,2701,737,56,152,208,0.282225237,0,1,1,0,0,0,1,2
Cal Clutterbuck,3142,933,130,132,262,0.280814577,0,1,1,0,0,0,0,2
Kris Russell,3324,912,48,206,254,0.278508772,0,1,1,0,0,0,0,2
Jason Wiemer,5902,726,90,112,202,0.278236915,0,1,1,0,0,0,1,2
